Cust#,Ship-to,Make,Model,Serial,Equip#,Fleet,Job#,Inv-Date,Meter,Type,Parts*,Labor*,Sublet*,Delv/Frt*,Misc*,Taxes*,Total*,Work Performed
14080,1,HYSTE,E45Z-27,G108V02432B,61151,PK41A,S531829,2142017,99999,C10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ROLLOVER AND REMOVE-NO LONGER IN SERVICE
14080,1,HYSTE,E45Z-27,G108V02936B,61152,,S734639,2272015,13199,C42,0.00,0.00,0.00,0.00,5.00,0.46,5.46,"BATTERY SMELLS HOT. INSPECTED, FOUND WATER LEVEL LOW. FILLED BATTERY WATER LEVEL. RETURNED LIFT TO OPERATOR."
14080,1,HYSTE,E45Z-27,G108V02936B,61152,,S737656,6202015,9999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,TECHNICIAN CHECKED OUT TRUCK-PULLED FLOOR PLATE OUT AND FOUNDHOSE WAS LOOSE AND ROTTEN ON HYDRAULIC HOSE-MOVED HOSE AND TIGHTENED-TESTED GOOD AT THIS TIME.
14080,1,HYSTE,E45Z-27,G108V02936B,61152,,S809701,8052015,13789,C42,0.00,180.00,0.00,0.00,7.20,17.32,204.52,BATTERY WOULD NOT STAY CHARGED-ADDED WATER AND HOOKED UP SEPARATE CHARGER TO GET VOLTAGE HIGH ENOUGH TO MAKE THE ORIGINAL CHARGER TURN ON.
14080,1,HYSTE,E45Z-27,G108V02936B,61152,,S809704,8052015,13833,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,BATTERY WON'T HOLD CHARGE GOOD-CHECKED WATER-IT'S GOOD- DID VOLTAGE CHECK-THE HIGHEST WAS 2.11-LOWEST WAS 2.08-GETTI NG AMP TO DO ACID TEST.
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S506644,11242015,99999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOAD DATA TO LAPTOP - SET KEYTROLLER TO READ THE HOURS FOR THE NEXT PM
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S507962,2152016,582,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWN LOADED DATE FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S747935,2162016,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,OPERATOR ADVISED THE TECH THAT THE UNIT WAS LEAKING INSPECTED UNIT - AFTER ONE HOUR OF SITTING THERE WAS A DROP OF HYDRAULIC FLUID - HYDRAULIC FILTER HAD A SMALL LEAK TIGHTENED BOTH CLAMPS AND CLEANED THE HYDRAULIC FILTER TESTED - ALL OK AT THIS TIME
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S747987,3112016,99999,C42,29.00,405.00,0.00,14.86,17.95,43.18,509.99,SERVICE CALL - UNIT LEAKING HYDRAULIC FLUID INSPECTED UNIT AND FOUND LEFT SIDE TILT CYLINDER LEAKING REMOVED TILT CYLINDER AND REBUILT - INSTALLED - CHECKED OPERATIONS - ALL OK AT THIS TIME
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S747966,3182016,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,REPAIRED BROKEN HOSE BRACKET ON MAST FOR SIDE SHIFT HOSES
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S743782,3302016,99999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,"ENTERED CODE 1230 INTO THE FOLLOWING SHIPPING UNITS: 00, 21, 101, 56 AND 36"
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S512949,4052016,848,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S743777,4062016,99999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,SERVICE CALL - UNIT WILL NOT MOVE UNIT POWERS UP BUT THROWS A CODE - LOOKED UP CODE AND FOUND IT WAS A SEAT SWITCH - OHMED OUT THE SWITCH AND IT IS GOOD TRACED WIRES AND FOUND BOTH WIRES ARE TORN IN HALF - SPLICED BACK TOGETHER - TESTED - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S743207,4202016,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,INSTALLED HOLDER ONTO UNIT
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S743223,5062016,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,GREASED FORK AND ADDED WATER TO THE BATTERY
14080,1,HYSTE,E45Z-27,G108V02936B,61152,RC101,S512404,5112016,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,P.M. SERVICE * BATTERY WON'T HOLD A CHARGE (RAN A VOLTAGE CHECK AND IT WAS GOOD - CONTACTED GARY AND ASKED HIM TO CHECK ELECTROLITES)
14080,1,HYSTE,E80 XL,C098D04206V,61153,87,S736329,3102015,2629,C42,0.00,106.00,0.00,0.00,5.00,10.27,121.27,INSTALLED NEW STROBE LIGHT *WORK APPROVED ON INSPECTION - REFERENCE W/O 923750
14080,1,HYSTE,E80 XL,C098D04206V,61153,87,S923750,3102015,2629,C42,0.00,212.00,0.00,0.00,8.48,20.39,240.87,COMPLETED INSPECTION * UNIT NEEDS STROBE LIGHT INSTALLED WORK APPROVED FROM INSPECTION
14080,1,HYSTE,E80 XL,C098D04206V,61153,87,S506801,7222015,2645,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,87,S809705,8042015,2646,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,TECHNICIAN FILLED WITH WATER AND DID A VOLTAGE CHECK-ALL CELLS WERE WITHIN .04 VOLTS-I PUT IN ON CHARGE ALL NIGHT.
14080,1,HYSTE,E80 XL,C098D04206V,61153,87,S810021,8132015,2647,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,STROBE LIGHT NOT WORKING-REPLACED LIGHT AND RAN NEW WIRING BAD WIRING.
14080,1,HYSTE,E80 XL,C098D04206V,61153,87,S506669,8142015,2646,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,87,S923839,8142015,2646,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S506894,10292015,7678,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * LOAD BACK REST IS BENT - CONTACT TIPS ARE FAIR
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S739715,11062015,2684,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,STROBE LIGHT ASSEMBLY AND BRACKET IS BUSTED AND BENT- STRAIGHTENED BRACKET AND REPLACED STROBE ASSEMBLY-TESTED GOOD AT THIS TIME. **CUSTOMER SUPPLIED PARTS**
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S507525,12142015,2712,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **DOWN LOAD DATA FROM PC**
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S743732,2012016,2725,C42,77.76,180.00,0.00,0.00,10.31,24.80,292.87,CUSTOMER WAS TRYING TO USE THIS UNIT TO PUSH PL104 TO THE SHOP AND IT STARTED SMOKING AND THE CABLES GOT EXTREMELY HOT SO THEY UNPLUGGED IT - TECH BROUGHT UNIT TO THE SHOP AND HAD TO REPLACE A CONTACTOR BECAUSE IT GOT SO HOT THAT IT MELTED THE PLASTIC ON IT
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S507571,2152016,2728,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S746301,3032016,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,************************************************************ ************** REFERENCE INVOICE S739795-N ***************** ************************************************************ CUSTOMER REQUESTED A CREDIT AND REBILL TO SEPERATE UNITS PER STEPHEN DUNN
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S512956,5032016,2744,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S512422,6022016,2802,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * UNIT NEEDS 1A CONTACTOR (743568)
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S743568,6022016,2802,C42,79.45,135.00,0.00,0.00,8.58,20.63,243.66,REMOVED AND REBUILT 1A CONTACTOR - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S514954,8012016,2772,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S513595,9152016,2779,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S511759,11022016,2787,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S513474,1032017,2803,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S530135,3272017,2817,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S758510,3302017,2817,C42,345.44,270.00,0.00,25.82,25.65,61.69,728.60,PUMP MOTOR CONTACTS NEED REPLACED - ORDERED TWO CONTACT KITS REMOVED AND REBUILT TWO CONTACTOR ASSEMBLIES - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S758526,4052017,2818,C42,106.74,180.00,0.00,0.00,11.47,27.58,325.79,INSPECTED UNIT - FOUND SIDE SHIFT LINE BLOWN AND OTHER SIDE SHIFT LINE FREYED - REPLACED BOTH LINES - TESTED AND CLEANED OFF EXCESS OIL - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S751019,5102017,2827,C42,0.00,180.00,0.00,0.00,7.20,17.32,204.52,SET SPEED TO 7 MPH - UNIT HAS NO BLUE LIGHTS - UNIT HAS STROBE LIGHT
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S525150,5252017,2828,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * ADDED WATER TO THE BATTERY TIGHTENED LOAD BACK RST BOLTS
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S750612,5262017,99999,C42,646.84,180.00,0.00,1.50,33.13,79.69,941.16,INSTALLED BLUE LIGHT
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S515581,8222017,2841,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S752432,9222017,2852,C42,82.83,270.00,0.00,6.85,14.39,34.60,408.67,9-20 BRAKES NOT WORKING GOOD. CHECK SYSTEM. MASTER CYLINDER IS BY PASSING AND LEAKING. ORDER NEW MASTER CYLINDER. 9-22 REMOVE ALL FLOOR PANS AND OLD MASTER CYLINDER. INSTALL NEW MASTER CULINDER. BLEED BRAKES. TEST OKAY
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S526141,9272017,2852,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S754235,11062017,2864,C42,69.14,90.00,0.00,0.00,6.37,15.31,180.82,HOOD LIGHT IS BUSTED. INSTALL NEW LED HOODLIGHT
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S532463,11142017,2874,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S532470,11182017,2864,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S527286,1292018,2879,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S534381,3232018,2890,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S140808,5152018,2902,C42,32.84,135.00,0.00,0.00,6.71,16.15,190.70,FLOOD LIGHT AND BLUE LIGHT HAD BEEN KNOCKED OFF. STRIGHTENED BRACKETS. INSTALLED NEW LED FLOODLIGHTS. BLUE WASNT BUSTED. TESTED GOOD.
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S701931,5302018,2902,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO THE BATTERY
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S702550,8012018,2917,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S318972,9132018,9999,C42,25.72,180.00,0.00,0.00,8.23,19.79,233.74,"CHECK ALL CONNECTORS ON CHARGERS IN ALL CHARGING STATIONS. REPLACE CONNECOTR ON MS87, ONE CHARGER"
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S701158,9202018,2927,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S764836,11092018,2943,C42,285.43,495.00,0.00,22.94,32.13,77.28,912.78,"WANT GO INTO REVERSE CHECK SYSTEM CHECK SWITCHES PARK BRAKE SEAT TEST GOOD. CHECK INPUTS INTO CARD. TEST GOOD. CHECK OUTPUTS FROM CARD TO CONTACTOR. TEST GOOD. FOWARD / REVERSE CONTACTOR BAD. ORDER. 11/1 REMOVE AND INSTALL NEW FORWARD/REVERSE CONTACTOR. ALSO, REBUILD HYDRAULIC CONTACTOR WHILE INTO PANEL."
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S704323,12042018,2952,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERY WITH ACID CLEANER
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S705839,2042019,2967,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEANED BATTERY WITH ACID CLEANER.
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S709802,5062019,2967,C10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ROLL
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S701036,7312019,2982,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,P.M. SERVICE - PREINSPECTION
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S710573,7312019,2982,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S710397,8232019,2990,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE NEEDS STROBE LIGHT ASSEMBLY REPAIRED ON WORK ORDER # 154810
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S154810,8282019,2990,C42,44.80,135.00,0.00,0.00,7.19,17.30,204.29,NEEDS STROBE ASSEMBLY STROBE LIGHT WAS BUSTED OFF
14080,1,HYSTE,E80 XL,C098D04206V,61153,MS87,S712451,10222019,2989,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,,S923801,5162015,416,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,,S506828,9112015,437,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S507926,1052016,459,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S507968,2152016,464,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S512027,5052016,491,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA TO LAPTOP
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S513517,7252016,522,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S512166,9262016,550,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S739060,9262016,550,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,SERVICE CALL - UNIT IS LEAKING FLUID INSPECTED AND FOUND HYDRAULIC BLOCK LEAKING - CAPPED OFF BLOCK AND INSTALLED ORING - TESTED OPERATIONS - ALL OK AT THIS TIME - RETURNED UNIT TO SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S511745,11292016,99999,C10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ROLLOVER
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S513471,1252017,598,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S531468,3062017,617,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * ADDED WATER TO BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S525176,6062017,653,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S515535,7282017,676,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,SN78,S526190,10242017,713,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,SN78,S532408,12062017,73900,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE BROKEN RETURN SPRING IN HANDLE ADDED WATER
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S753823,1162018,745,C42,39.59,180.00,0.00,16.89,9.46,22.75,268.69,1/3 RETURN SPRING ON HANDLE BROKE ORDER PART 1/16 REMOVE HANDLE & INSTALL HANDLE SPRING/SHOCK REINSTALL TEST OK
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S534336,2262018,760,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S537332,4232018,771,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S701952,6142018,832,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO THE BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S702567,8172018,856,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S703707,10172018,910,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY.
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S704346,12262018,971,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEANED BATTERY WITH ACID CLEANER NEEDS CHAIN ADJUSTED- REPAIR W/O# 764894
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S764894,1072019,791,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,ADJUST LIFT CHAIN.
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S705890,3082019,1007,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S708384,4302019,1040,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY TIGHTEN UP HANDLE BOLTS
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S710558,6282019,1079,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER OT BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S713315,9182019,1114,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERY
14080,1,HYSTE,W40ZC,B454N01555A,61154,PL78,S712462,10292019,1135,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY CLEAN BATTERY WITH ACID CLEANER
14080,1,HYSTE,W60Z,A231N01824A,61155,79,S923780,4162015,3290,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,COMPLETED INSPECTION - ALL OK AT THIS TIME
14080,1,HYSTE,W60Z,A231N01824A,61155,79,S506805,8052015,3376,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S506876,10282015,9999,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S507529,12222015,3486,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA FROM LAPTOP
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S507984,2042016,3533,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S747928,2042016,3533,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,HANDLE BROKE - REMOVED HANDLE AND STRAIGHTENED - INSTALLED HANDLE BACK ON ARM - TESTED OK
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S512026,5062016,3603,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOENLOADED DATA TO LAPTOP
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S513518,7252016,3669,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S513593,9152016,3718,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S511770,11022016,3759,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S502272,1252017,3830,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S531467,3062017,3888,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOAD DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S525152,5252017,4222,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * DOWNLOADED DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S515531,7282017,4130,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY DOWNLOAD DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S526189,10242017,4274,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE **ADDED WATER TO BATTERY DOWN LOADED DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S532409,12072017,4368,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S534316,2162018,4470,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,DOWN LOAD DATA FROM KEYTROLLER TO LAP TOP P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S537324,4172018,4552,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERIES DOWNLOADED DATA FROM KEYTROLLER TO LAPTOP
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S701976,6292018,4672,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S702597,8172018,4735,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S703708,10172018,4801,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY.
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S704343,12262018,4980,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE 1 - ADDED WATER TO BATTERY 2 - CLEAN BATTERY WITH ACID CLEANER
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S764881,1032019,4897,C42,130.29,270.00,0.00,42.67,17.72,42.61,503.29,HANDLE DOESN'T COME BACK UP. CHECK SYSTEMS. SHOCK/SPRING IS BROKEN. ORDERED PART. 12/28 INSTALL NEW SHOCK IN HANDLE.
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S705888,3012019,5044,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE 1) ADDED WATER TO BATTERY 2) NEEDS HANDLE SHOCK/RETURN
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S770353,3272019,5044,C42,54.05,0.00,0.00,17.83,5.00,7.11,83.99,NEEDS HANDLE RETURN SPRING PM REF #705888 NO LABOR PARTS ONLY
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S770394,4102019,5048,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,"INSTALL SHOCK HANDLE RETURN REMOVE HANDLE INSTALL, REINSTALL HANDLE PART IS ON WORK ORDER # 770353"
14080,1,HYSTE,W60Z,A231N01824A,61155,SN79,S708382,4302019,5390,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE ADDED WATER TO BATTERY
